comentario,comunidade_link,comunidade_texto,data_comentario,link_topico,nome_comentador,nome_topico,num_comentario
"você é complicado heim, primeior é URSAL, todo mundo unido em um objetivo comunista contra o bloco capitalista.Agora é uma guerra entre os paises da America Latina?Se ele tiver oportunidade de ver o LULA gripado, vai dizer que chegou por aqui a Gripe das Aves.",http://orkut.google.com/c69619.html,Teoria da Conspiração,17 de março de 2007,http://orkut.google.com/c69619-t4a971f3e1ee44ff3.html,Mike Expert - ,Os Tambores da Guerra,22
"podes ter certeza que a questão ideológica petista é diferente do que foi pregado neste país até hoje. falo por conhecimento de causapois militei por 17 anos no pt e sou empregado público.vou te dar um exemplo quando o pt assumiu o governo do estado do rs estipulou para o concurso do magistério e da faculdade estadual bibiográfia comunista  e revolucionária - trotsky,graminsk,mrax fora sitema socialista com referencia a fídel e chê.quando fui fazer um curso sobre direitos humanos pela prefeitura apareceu um comuna falando sobre as maravilhas do sistema cubano e sua democracia-haehaehahehahehwheha mesma coisa estão fazendo no itamaraty. no exercito escolheram um comandante que não é de armas se não me engano é da área de comunicação simpatizante ao pt. e no tópico da ursal já demonstrei que existe militares brasileiros participando de encontros de organizações comunistas pela américa latina(algo impensado até hoje)e pior que não acreditei na informação pesquisei o nome e realmente o militar tinha acbado de passar para a reserva.se tu leres os documentos petistas iras encontar a verdade pois nãoa necessidade de procurar em paginas de ideologias contrarias lá mesmo esta a verdade.",http://orkut.google.com/c69619.html,Teoria da Conspiração,5 de março de 2007,http://orkut.google.com/c69619-t8d5264cf29961d14.html,MARCELO mendes - ,GOLPE TOTALITÁRIO NO BRASIL,8
"Bem vindo a URSAL Em breve, toda América Latina se unificara em uma pseudo pátria socialista, ao estilo das ditaduras da URSS.Temos que impedir que nosso país cai nessa desgraça. Pois se esta ruim agora, ficara pior.  Vejam, Hugo Chaves pretende criar uma policia nacional especial.Nosso Lula já criou... Temas palavras como revolução cultural.Temas presidentes que são praticamente cultuados como deuses pelo povo. Olhem o quatro que irei pitar para vocês:O crime organizado  (com conexões no governo)se descontrola no Rio e em São Paulo.O governo coloca sua guarda nacional para proteger o povo.Se o Lula fechar o congresso, roubar o dinheiro do fundo de garantia, e implantar uma ditadura. A sua guarda especial estará a posto nas principais cidades para reprimir qualquer protesto.Em seguida eu e outros dessa comunidade e de outras sumiremos ou seremos presos e mortos.",http://orkut.google.com/c69619.html,Teoria da Conspiração,23 de janeiro de 2007,http://orkut.google.com/c69619-tc1e70be3956af01e.html,Fred Alvarenga - ,Bem vindo a URSAL,1
"Delenda Carthago (Cartago deve ser destruída). Catão dizia sempre isso, no  fim de todos os seus discursos.Depois da queda do Muro de Berlim em 1989, Fidel Castro convocou em 1990,  junto com Luis Inácio “Lula” da Silva e o PT, partidos estrangeiros, grupos  guerrilheiros, organizações criminosas, ... da América Latina, a uma  reunião na cidade de São Paulo onde se associaram numa organização  denominada Foro de São Paulo.O objetivo do Foro de São Paulo é o de apoiar política e financeiramente a  implantação do comunismo na América Latina. Atualmente, é implantado por  diversos modos, através de meios gramscistas, via partidos de esquerda,  “Círculos Bolivarianos”, para a concretização da URSAL (União das  Repúblicas Socialistas da América Latina).Este espaço é para a formulação de idéias que levem à neutralização do  totalitário FORO DE SÃO PAULO!Delenda Chaves, Fidel, Evo, Lula, FARC, MST, Comunistas, Esquerdopatas,...Delenda URSAL (atualmente batizada de UNASUL)!Convido p/ a Comu DELENDA FORO DE SÃO PAULO:http://www.orkut.com.br/Main#Community.aspx?cmm=42203706Esta Comu combate o comunismo bolivariano e os entreguistas brasileiros que  querem destruir as nossas FFAA, a começar pelo apedeuta-mor.Junte-se a nós.",http://orkut.google.com/c1045141.html,TERNUMA,30 de novembro de 2008,http://orkut.google.com/c1045141-t3bff8a36ed0141ee.html,Adonai Camargo - ,DELENDA FORO DE SÃO PAULO,1
"Ingênua é você, ou se faz, pouco importa....Os militares estão é sucateados, e isso começou no governo FHC...e não coloque todos eles na mesma panela...Quem não sabe é você a história...serei eternamente grata aos militares por isso aqui não ser Cuba...e oxalá não vire uma Venezuela!!!!!!!Prefiro a força popular, a democracia, mas entre uma ditadura militar e uma comunista, se eu tiver que escolher, fico com a militar sem sombra de dúvida...Já ouviu falar da URSAL???? foro de SP??? se não, devia se informar...Vou nessaCarla",http://orkut.google.com/c73071.html,FORA LULA,17 de agosto de 2007,http://orkut.google.com/c73071-t15bc517fa4615bed.html,Carla Pola - ,RESPOSTA A MINHA DECISÃO !!! LEIAM POR FAVOR !!!,17
"A Band deu! A Globo omitiu! É mais uma gafe horrosa.A bandeira dele é a da URSAL. Tá nem ai pra brasileira mesmo...""No México, Lula se esquece de saudar a bandeira brasileiraPresidente passa reto pela bandeira, mas volta após saudação feita pelo presidente mexicano CIDADE DO MÉXICO - O presidente Luiz Inácio Lula da Silva cometeu um pequeno? deslize ao chegar a uma solenidade em visita ao México. Ao passar pela bandeira brasileira, Lula esqueceu-se de saudá-la. Passou reto. Ao ver que o mexicano Felipe Calderón estava saudando a bandeira, o presidente voltou correndo para corrigir o erro.As fotos estão no meu álbum",http://orkut.google.com/c73071.html,FORA LULA,7 de agosto de 2007,http://orkut.google.com/c73071-tc91923e5c6de3a3c.html,Lucy Felix - ,ESTE VÍDEO PRECISA SER DIVULGADO!,4
"A Band deu! A Globo omitiu! É mais uma gafe horrosa.A bandeira dele é a da URSAL. Tá nem ai pra brasileira mesmo...""No México, Lula se esquece de saudar a bandeira brasileiraPresidente passa reto pela bandeira, mas volta após saudação feita pelo presidente mexicano CIDADE DO MÉXICO - O presidente Luiz Inácio Lula da Silva cometeu um pequeno? deslize ao chegar a uma solenidade em visita ao México. Ao passar pela bandeira brasileira, Lula esqueceu-se de saudá-la. Passou reto. Ao ver que o mexicano Felipe Calderón estava saudando a bandeira, o presidente voltou correndo para corrigir o erro.As fotos estão no meu álbum",http://orkut.google.com/c73071.html,FORA LULA,7 de agosto de 2007,http://orkut.google.com/c73071-tc91923e5c6de3a3c.html,Lucy Felix - ,ESTE VÍDEO PRECISA SER DIVULGADO!,4
"...Onde estamos? Na fronteira do fim, pois, a do caos, já ultrapassamos: Cut, PT, MST e outras variantes do terrorismo tupiniquim estão em franca ascensão, ora fechando universidades(Em São Paulo por covardia do Serra e falta de força da Justiça que não consegue MANDAR cumprir sua ordem judicial), ora invadindo hidroelétricas com as “campesinas”, enfim, tudo tem uma origem: O petismo. Não precisa dizer que este partido é uma aberração, como disse o procurador, uma quadrilha organizada para roubar o patrimônio público Brasileiro, ou como já disse o senador Mão Santa: O PT só perde para a AIDS em destruição. E agora, quem poderá nos defender? Se fosse no seriado do SBT...Eu! Gritaria o Chapolim... Mas, não temos Chapolim, vivemos com a sombra do “Chavez”, arremedo de Hitler, populista como seu amigo brasileiro... arquitetos do fórum de São Paulo. Um movimento de unificação socialista da América Latina, com sigla de URSAL.",http://orkut.google.com/c73071.html,FORA LULA,7 de junho de 2007,http://orkut.google.com/c73071-t7964df0723866263.html,MARCOS MATIAS #FILHODEDEUS - ,Até onde a paciência admite o vilipêndio e a provo,5
"LULA AMEAÇA EMBARCAR EM AVENTURA DE BANCO BOLIVARIANO 17.04, 17h50 por Aluízio AmorimLula e seus sequazes já estão prontos para embarcar na mais nova aventura “bolivariana”. Segundo anunciou o ministro da Fazenda, Guido Mantega, Lula deverá assinar documento concordando com a participação do Brasil num tal Banco do Sul, idéia dos cucarachas Hugo Chávez, da Venezuela e Nestor Kirschner, da Argentina. Alegam que o objetivo é criar uma alternativa ao FMI e aos demais organismos de crédito internacionais. O documento de adesão pode ser assinado nesta terça-feira, em Isla Margarita, na Venezuela, onde Lula já se encontra para uma reunião com chefes de estado latino-americanos.E sabem onde ficará a sede do Banco? Ora, em Caracas, a capital venezuelana. E a sub-sede? Em Buenos Aires, nas mãos de Kirshner. E o Brasil? Receberá bananas. E já insinuam que será o futuro banco central quando o continente latino-americano tiver uma mesma moeda dentro da planejada criação da URSAL – União das Repúblicas Socialistas da América Latina. Cáspite! Aí voltaremos sem dúvida diretamente para o tempo das cavernas. Já imaginaram o “Banco do Sul” financiando a guerrilha urbana e as invasões à propriedade privada?",http://orkut.google.com/c73071.html,FORA LULA,17 de abril de 2007,http://orkut.google.com/c73071-ta08a98111cdba107.html,Evan - USA - ,"LULA E O BANCO BOLIVARIANO, AI MAMA SOCORRO",1
URSAL... que farsa...,http://orkut.google.com/c73071.html,FORA LULA,19 de março de 2007,http://orkut.google.com/c73071-t783d50db46a9197c.html,Fabiano Jovinski - ,Querem comunismo no Brasil? enqto a China sai dele,2
"Bem vindo a URSAL Em breve, toda América Latina se unificara em uma pseudo pátria socialista, ao estilo das ditaduras da URSS.Temos que impedir que nosso país cai nessa desgraça. Pois se esta ruim agora, ficara pior.  Vejam, Hugo Chaves pretende criar uma policia nacional especial.Nosso Lula já criou... Temas palavras como revolução cultural.Temas presidentes que são praticamente cultuados como deuses pelo povo. Olhem o quatro que irei pitar para vocês:O crime organizado  (com conexões no governo)se descontrola no Rio e em São Paulo.O governo coloca sua guarda nacional para proteger o povo.Se o Lula fechar o congresso, roubar o dinheiro do fundo de garantia, e implantar uma ditadura. A sua guarda especial estará a posto nas principais cidades para reprimir qualquer protesto.Em seguida eu e outros dessa comunidade e de outras sumiremos ou seremos presos e mortos.",http://orkut.google.com/c73071.html,FORA LULA,23 de janeiro de 2007,http://orkut.google.com/c73071-t101d77ca4846a8c3.html,Espectro Das trevas - ,Bem vindo a URSAL,1
Chavez é fã de Fidel...como ele quer se perpetuar no poder...obviamente que usa a máscara do populismo para isso...Não tenho dúvida que o PT está fazendo o mesmo por aqui...estáconstruindo o terreno para ficar indefinidamente...Meu medo da URSAL é assustador....Carla,http://orkut.google.com/c73071.html,FORA LULA,1 de dezembro de 2006,http://orkut.google.com/c73071-t9e51575976c6fbb0.html,Carla Pola - ,--- CHÁVEZ QUER SE PERPETUAR ---,3
"leia o que eu postei ´há alguns minutos:""O Estadão de hoje tras a manchete: MST, Centrais, UNE, CNBB, OAB tentam empurrar governo para a esquerda. Grupos discutem como se unir para aumentar a pressão sobre lula e reinvidicar mudanças na área econômica.""A URSAL, com a ajuda dos citados, está sendo paulatinamente implantada.",http://orkut.google.com/c73071.html,FORA LULA,11 de novembro de 2006,http://orkut.google.com/c73071-t754c5e70e04bcf37.html,Joana DArc-11414 Rondine - ,Atenção Forças Armadas,9
URSAL,http://orkut.google.com/c73071.html,FORA LULA,9 de novembro de 2006,http://orkut.google.com/c73071-t6272d5192c00f2ea.html,Luís Fernando Sanson - ,Alerta total !,3
"Gente, o cerco está se fechando!é a URSAL a caminho!",http://orkut.google.com/c73071.html,FORA LULA,8 de novembro de 2006,http://orkut.google.com/c73071-tdacc64336fb33b1b.html,Joana DArc-11414 Rondine - ,Daniel Ortega vence eleição presidencial na Nicará,1
".Por muito menos o Bush arrasou o Iraque. Alguém acha que o mundo vai ficar quieto? Alguém acha que o Bush vai deixar rolar uma zona abaixo do seu pescoço?Existem militares que não vão se conformar com essa coisa de URSAL. E isso não é só no Brasil, até na Venezuela vai ter esse problema.Estou torcendo para que esse imbroglio de URSAL comece logo, assim vamos ver muitos dos nossos ""queridos"" esquerdistas tombando em campos de batalha.",http://orkut.google.com/c73071.html,FORA LULA,7 de novembro de 2006,http://orkut.google.com/c73071-t7410b80437aa0c19.html,Ariosto Bortolotto - ,"COINCIDÊNCIA?o desmanche do Exército, da Marinha e",7
"18/09/2006 21:13 PARTE DOISOs brasileiros há muito estão escondidos atrás das grades de suas casas. Agora, são as autoridades que são acuadas. Há muito, o crime vem sendo comandado por celulares, dos presídios. Todos nós sabemos. Há muito, ônibus são incendiados pelo crime em Vitória e no Rio de Janeiro. Não é a primeira vez que o crime ataca a polícia - já atacou quartéis das Forças Armadas. A rebelião mostra poder de ser nacional e, com arrogância. Não foi por falta de aviso. Foi por falta de competência e de vergonha. Porque se falta dinheiro para a segurança ou para a educação, não tem faltado para sanguessugas e mensaleiros, maus exemplos de imunidade dos que fazem as leis da impunidade!!! Esta mensagem foi enviada por Labestia Jr. o criminoso da ordem político nacional (reeleição) e internacional (Colômbia, Venezuela e Cuba) ""fornecedores"" de cocaína e da política na América Latina para a implantação da URSAL - União das Repúblicas Socialistas da América Latina. Neste último fim de semana assistimos, estarrecidos, os acontecimentos violentos contra o Sistema de Segurança do Estado de São Paulo. Os meios de comunicação e o próprio governo nos informam que, a principal razão para os atos de ""barbárie"", seria a transferência de presos para um determinado presídio. Será? Todos nós brasileiros aprendemos, depois de tantos anos de violência e corrupção, que bandido, bandido mesmo, seja ele traficante, ladrão de banco, corrupto e, até mesmo os ladrões-de-galinhas, não agiriam contra seus próprios ""empreendimentos"" (se é que vocês me entendem). Bandido que é bandido, faz de tudo para manter seus ""pontos"", suas ""bocas de fumo"", suas ""fontes de renda"", bandido que é bandido, não age politicamente, não entra em confronto, assim, ""de graça"" com a polícia. Isso representa prejuízo muito grande para seus negócios. Rebeliões em presídios sempre aconteceram, por conta de super-lotação, melhores condições para os presos, etc.",http://orkut.google.com/c73071.html,FORA LULA,19 de setembro de 2006,http://orkut.google.com/c73071-t9f9d638c23cc522c.html,* * *Piloto ForaLulla2006 - ,IMPORTANTE!,2
"18/09/2006 21:15 PARTE 4Por isso os dirigentes do PCC estão entre a cruz e a caldeirinha: Ou, enfrentam todo o Sistema de Segurança do Estado mais poderoso de nosso país, ou correm o risco de ficar sem o ""GÁS-COCA"" que alimenta o mercado das drogas. É hora de pensarmos seriamente sobre os riscos que Hugo Chávez e vários outros dirigentes de países e partidos que se dizem ""esquerdistas"", inclusive em nosso país, estão criando para a democracia de nosso tão amado Brasil. Afinal, é bem mais fácil negociar com o partido brasileiro, onde o atual presidente(PT)- liberou uma TV só para Hugo Chávez, a Tele Sur, pelo fato do partido ter aceitado dinheiro das FARC e de Cuba e que tinha, como projeto de uma de suas facções a previsão de arrecadar US$ 1.000.000.000,00 (Um bilhão de dólares) para transformar a América Latina num território ""esquerdista"" (URSAL) e plantador de coca. (Estão aí a morte de Celso Daniel, o Escândalo do Mensalão, as falcatruas publicitárias, e tantas coisas mais). Se o Governo de São Paulo quer realmente desvendar essa farsa, basta investigar mais seriamente os criminosos, que estão se passando por advogados dos comandantes do PCC. Comecem a investigar as ""viagens"" e de onde está vindo o dinheiro desses ""ditos advogados"" que, em verdade, são bandidos que possuem as carteirinhas da OAB e estão repassando as ordens vindas da Colômbia, Venezuela, Bolívia e Cuba. São eles que estão trazendo as ordens dos ""fornecedores"" para serem repassadas ao comando do PCC, pois eles são patrocinados pelos chefões que financiam o tráfico e a política na América Latina.Todos sabemos, é do conhecimento geral:- Bandido não rasga dinheiro à toa e não age politicamente sem que um comando maior esteja por trás. Esses atos de barbárie são, com certeza, políticos mas, se Deus quiser, assim como o mensalão e tantas outras falcatruas, irão ser passados à limpo.",http://orkut.google.com/c73071.html,FORA LULA,19 de setembro de 2006,http://orkut.google.com/c73071-t9f9d638c23cc522c.html,* * *Piloto ForaLulla2006 - ,IMPORTANTE!,4
"PARTE 4Por isso os dirigentes do PCC estão entre a cruz e a caldeirinha: Ou, enfrentam todo o Sistema de Segurança do Estado mais poderoso de nosso país, ou correm o risco de ficar sem o ""GÁS-COCA"" que alimenta o mercado das drogas. É hora de pensarmos seriamente sobre os riscos que Hugo Chávez e vários outros dirigentes de países e partidos que se dizem ""esquerdistas"", inclusive em nosso país, estão criando para a democracia de nosso tão amado Brasil. Afinal, é bem mais fácil negociar com o partido brasileiro, onde o atual presidente(PT)- liberou uma TV só para Hugo Chávez, a Tele Sur, pelo fato do partido ter aceitado dinheiro das FARC e de Cuba e que tinha, como projeto de uma de suas facções a previsão de arrecadar US$ 1.000.000.000,00 (Um bilhão de dólares) para transformar a América Latina num território ""esquerdista"" (URSAL) e plantador de coca. (Estão aí a morte de Celso Daniel, o Escândalo do Mensalão, as falcatruas publicitárias, e tantas coisas mais). Se o Governo de São Paulo quer realmente desvendar essa farsa, basta investigar mais seriamente os criminosos, que estão se passando por advogados dos comandantes do PCC. Comecem a investigar as ""viagens"" e de onde está vindo o dinheiro desses ""ditos advogados"" que, em verdade, são bandidos que possuem as carteirinhas da OAB e estão repassando as ordens vindas da Colômbia, Venezuela, Bolívia e Cuba. São eles que estão trazendo as ordens dos ""fornecedores"" para serem repassadas ao comando do PCC, pois eles são patrocinados pelos chefões que financiam o tráfico e a política na América Latina.Todos sabemos, é do conhecimento geral:- Bandido não rasga dinheiro à toa e não age politicamente sem que um comando maior esteja por trás. Esses atos de barbárie são, com certeza, políticos mas, se Deus quiser, assim como o mensalão e tantas outras falcatruas, irão ser passados à limpo",http://orkut.google.com/c73071.html,FORA LULA,19 de setembro de 2006,http://orkut.google.com/c73071-t685ad17b9542ec36.html,* * *Piloto ForaLulla2006 - ,Importante!,3
"URNAS ELETRÕNICAS FRAUDÁVEIS!Vamos encher a caixa postal do Min.Marco Aurelio de Mello? Os emails dele são:presidencia@tse.gov.brmarcoaurelio@stf.gov.brTemas: pedido de impeachment, urnas eletrônicas fraudáveis, usos da máquina de governo para reeleição.TODOS SABEM DO PERIGO DAS FRAUDES NAS URNAS ELETRÔNICAS?Mais informações acessem: http://foralula.lpchat.com/Leiam também sobre o Foro de São Paulo, URSAL, contrabando do Nióbio e outros assuntos que todo brasileiro que é contra essa quadrilha deve tomar conhecimento.",http://orkut.google.com/c73071.html,FORA LULA,9 de setembro de 2006,http://orkut.google.com/c73071-t8d898c40e1e8d319.html,Joana DArc-11414 Rondine - ,A VIRADA DEPENDE DE NÓS - AO TRABALHO!,5
"Depois da queda do Muro de Berlim em 1989, Fidel Castro convocou, em 1990, junto com Luis Inácio ""Lula"" da Silva e o PT, partidos estrangeiros, grupos guerrilheiros, organizações criminosas, ... da América Latina, para uma reunião na cidade de São Paulo, onde se associaram numa organização denominada Foro de São Paulo.O objetivo do Foro de São Paulo é o de apoiar política e financeiramente a implantação do comunismo na América Latina. Atualmente, é implantado por diversos modos, através de meios gramscistas, via partidos de esquerda, ""Círculos Bolivarianos"", para a concretização da URSAL (União das Repúblicas Socialistas da América Latina).Delenda Carthago (Cartago deve ser destruída). Catão dizia sempre isso, no fim de todos os seus discursos. À semelhança de Catão, hoje bradamos sem cessar: DELENDA FORO DE SÃO PAULO !!!Veja o vídeo, divulgue nossa comunidade DELENDA FORO DE SÃO PAULO !!! e, se vc gostar, ingresse e convide os amigos para ingressar nela. Envie aos amigos!Este espaço é para a formulação de idéias que levem à neutralização do totalitário FORO DE SÃO PAULO!Delenda Chaves, Fidel, Evo, Lula, FARC, MST, Comunistas, Esquerdopatas, ... Delenda URSAL!Vídeo: http://www.youtube.com/watch?v=XKI6BRCSYEoEntre na nossa comunidade DELENDA FORO DE SÃO PAULO !!! :http://www.orkut.com/Community.aspx?cmm=42203706Se v. colocar a expressão Foro de São Paulo no Google, achará uma infinidade de informações a respeito dessa organização semi-clandestina, mas muito real e perigosa para a democracia, pois juntam-se líderes e organizações de todos os tipos, inclusive muitas ilegais em seus países, secretas, criminosas, com traficantes, guerrilheiros, ... até petralhas brasileiros. Lulla foi seu primeiro presidente, em 1990. Atualmente MAG toptop é um dos representantes brasileiros mais ativos no Foro. Agora, para disfarçar seus planos totalitários se dizem ""bolivarianos"", ""novos socialistas"" do século 21.",http://orkut.google.com/c20022544.html,"Forças Armadas - ISONOMIA, JÁ!",18 de janeiro de 2008,http://orkut.google.com/c20022544-t168fc7e9f9c4e6a8.html,Adonai Camargo - ,Reféns das FARC - Tenho nojo do governo do Brasil,6
".Quero ver na cadeia todos os terroristas políticos que atuaram, antes, durante e depois da ditadura! INCLUSIVE OS QUE APOIAM, ATRAVÉS DO FORO DE SÃO PAULO, OS SEQUESTROS FEITOS PELAS FARC, MR16, MR18 E TODAS AS FACÇÕES AQUE ATUAM EM GUERRILHAS NO CONTINENTE SUL AMERICANO. Fora do prazo da anistia está o nome do Lula através do FORO DE SÃO PAULO, pois é sabido que ele é um dos grandes nomes da URSAL, e as ""FARC usam Brasil para abrigar elite da guerrilha"". O que é uma guerrilha, senão um braço político que comete atrocidades políticas em nome de sua ideologia?As FARC pretendem a paz com libertação dos companheiros feitos prisioneiros.E acha que essa demonstração de extrema vontade da guerrilha, esteja mais próxima, e ela possa alcançar o seu objetivo principal que não permite revanchismos ou a volta dos massacres que a originaram na região de Marquetália nos idos de 1948. Agora, tenha santa paciência, né?Se a ANISTIA pode ser anulada, como se pretende anular os atos de terrorismo imposto pelos guerrilheiros?Tudo foi e é considerado ATO POLÍTICO de parte a parte!",http://orkut.google.com/c20022544.html,"Forças Armadas - ISONOMIA, JÁ!",4 de janeiro de 2008,http://orkut.google.com/c20022544-tf83deea4d20e8811.html,Adela Lenoxx - ,Carta ao Presidente da OAB / DF,2
"--Essa é quente!Sabe o porquê da Globo e demais emissoras se referirem aos bandidos de São Paulo que fazem atos terroristas e matam policiais por “facção criminosa” ao invés de dizer o nome da quadrilha que todos nós conhecemos (PCC- Primeiro Comando da Capital)?É o jornalismo politicamente correto de esquerda, são os jornalistas esquerdistas que durante anos e anos tomaram conta das redações de quase todos os jornais do Brasil (menos a internet! Ainda...), verdadeiros soldados da revolução gramsciniana.Explicação: PCC apesar de ser o nome da maior facção  criminosa e São Paulo, assim como também é o CV (Comando Vermelho) no Rio de Janeiro. É também ao mesmo tempo a sigla do Partido Comunista de Cuba, do amigão e “companheiro” de Lula, sócio e fundador do Foro de São Paulo, o ditador e assassino Fidel Castro!Como uma cambada de idiotas ainda idolatram esse sujeito, e por pura mesquinharia fica muito mal para os planos do Foro (a criação da URSAL) que no Brasil a sigla PCC seja de certa forma vinculada com o crime organizado!Mal sabem os brasileiros que o outro PCC (o cubano) é tão ou mais perigoso do que o de São Paulo!--",http://orkut.google.com/c73071.html,FORA LULA,28 de julho de 2006,http://orkut.google.com/c73071-td6a55491eec836c7.html,Paulo Camargo - ,"Mistério desvendado! (Globo, PT, PCC  e Cuba)",1
"ESTÃO QUERENDO COLOCAR O POVO DE SP SOB O JUGO DO MEDO.ESTÃO QUERENDO TRANSFORMAR O BRASIL NUMA NOVA CUBA,MUITO MAIS PERIGOSA.MAS ESSE MOLUSCO FILHO DA PUTA PARA CONSEGUIR SE MANTER NO PODER E POR MEIA DUZIA DE MILHÕES DE DOLARES ESTÁ FAZENDO ACORDO COM O COISA RUIM.DEPOIS Q O COISA RUIM VIER COBRAR A ALMA DELE,ELE NÃO PODE RECLAMAR.SE AS COISAS CONTINUAREM COMO ESTÃO E OLHE Q TO FALANDO SERIO,MUITO SÉRIO,DAQUI A ALGUNS ANOS(NÃO DEMORA MUITO),UM GENERAL MUITO PROXIMO DE NÓS ESTARA DESEMBARCANDO NO BRASIL,FALANDO CASTELHANO,E SIMPLESMENTE SE AUTO INTITULANDO COMO O NOVO PRESIDENTE DA URSAL.ESPEREM PRA VER.EU CONCLAMO A TODOS OS BOINAS PRETAS,BOINAS AZUIS,E TODOS Q SE LEMBRAM DESSA FRASE:""OS BOINAS PRETAS NÃO MORREM,APOS A MORTE VÃO PRO INFERNO ATORMENTAR O CAPETA""POIS BEM,CONCLAMO A TODOS Q FIQUEM DE PRONTIDÃO,PQ O BICHO VAI PEGAR.",http://orkut.google.com/c73071.html,FORA LULA,13 de julho de 2006,http://orkut.google.com/c73071-t6349f62f028bd756.html,Patrick Santos - ,RESISTENCIA JÁ....DESPERTA BRASIL,1
"--BNDES empresta US$689 mi para projetos de energia na ArgentinaBUENOS AIRES (Reuters) - O Banco Nacional de Desenvolvimento Econômico e Social (BNDES) concedeu um empréstimo de 689 milhões de dólares para a Argentina financiar obras de expansão da capacidade energética do país, informou nesta segunda-feira o governo argentino.Esses projetos são fundamentais para que a oferta de energia acompanhe o forte crescimento econômico da Argentina.""Ele (o empréstimo) será destinado a financiar as expansões de transporte do sistema de gasodutos argentinos.... e isso é parte do esquema financeiro das expansões do ciclo 2006/2008"", disse nesta segunda-feira o subsecretário de combustível da Argentina, Cristian Folgar, em conferência com a imprensa.Representantes do banco não estavam imediatamente disponíveis para comentar o assunto no Rio de Janeiro.--E a Varig, Ô! E o Metrô de SP, Ô...Parece que a URSAL esta cada vez mais forte!--",http://orkut.google.com/c73071.html,FORA LULA,26 de junho de 2006,http://orkut.google.com/c73071-t7be845ff7e380202.html,Paulo Camargo - ,BNDES empresta US$689 milhões! Para a Argentina..,1
"--Uma perguntinha para a sexta-feira:Por qual razão o presidente Lula nunca diz o nome do nosso país?É sempre ""este país"", ""neste país"" ou assemelhados.a. ( ) Ele não sabe.b. ( ) Ele sabe mas, por motivos óbvios, sempre esquece.c. ( ) Na URSAL - União das Repúblicas Socialistas da América Latina, os nomes dos países serão irrelevantes.http://narizgelado.apostos.com/--",http://orkut.google.com/c73071.html,FORA LULA,23 de junho de 2006,http://orkut.google.com/c73071-t96c3ec0df1e5d3af.html,Paulo Camargo - ,Uma perguntinha para a sexta-feira...,1
"olha vendo o q ta acontecendo, e lendo alguns textos q tem na internet, inclusive da cristinapode ser mesmo um inicio de um golpe de estadoserá q tamos perto de uma governo comunista aki???do surgimento da URSAL???",http://orkut.google.com/c73071.html,FORA LULA,6 de junho de 2006,http://orkut.google.com/c73071-tff9c6dbe3d3b0adf.html,Moises Amon Thompson - ,Sem Terra estão quebrando o Congresso,1
"pois eh dario ai enntra aquela frase"" naum se faz militares como antigamentes, q era realmente patriotas e ate mesmo nacionalistas"" hj eu naum sei como andamas naum temos outra alternativaou um governo militar, q defende a soberania nacional, ou um governo de extrema esquerda q eh coaligado com chavez e cia para formar a URSAL e sermos obrigado a cantar a internacional",http://orkut.google.com/c73071.html,FORA LULA,6 de junho de 2006,http://orkut.google.com/c73071-tff9c6dbe3d3b0adf.html,Moises Amon Thompson - ,Sem Terra estão quebrando o Congresso,12
"O quebra cabeça está encaixando, o PT não tem como bancar a campanha do Mulla, pois o valerioduto secou, a saída o Evo Morales bancar o Mulla e consolidar a URSAL",http://orkut.google.com/c73071.html,FORA LULA,2 de maio de 2006,http://orkut.google.com/c73071-tddf5f8e7e7b2a29a.html,Phantom ファンタマ - ,será que ja não estava combinado ??,2
"Acordem!!!!Pessoal o Evo Morales pode financiar a campanha para reeleição do Mulla no Brasil e mais, consolidar a URSAL....",http://orkut.google.com/c73071.html,FORA LULA,2 de maio de 2006,http://orkut.google.com/c73071-t1fe894dbb53404e5.html,Phantom ファンタマ - ,BOLÍVIA+PETROBRÁS=MORTE DE LULA,3
"Delenda Carthago (Cartago deve ser destruída). Catão dizia sempre isso, no   fim de todos os seus discursos.Depois da queda do Muro de Berlim em 1989, Fidel Castro convocou em 1990,   junto com Luis Inácio “Lula” da Silva e o PT, partidos estrangeiros,  grupos  guerrilheiros, organizações criminosas, ... da América Latina, a  uma  reunião na cidade de São Paulo onde se associaram numa organizaçãodenominada Foro de São Paulo.O objetivo do Foro de São Paulo é o de apoiar política e financeiramente a   implantação do comunismo na América Latina. Atualmente, é implantado por   diversos modos, através de meios gramscistas, via partidos de esquerda,“Círculos Bolivarianos”, para a concretização da URSAL (União das   Repúblicas Socialistas da América Latina).Este espaço é para a formulação de idéias que levem à neutralização do   totalitário FORO DE SÃO PAULO!Delenda Chaves, Fidel, Evo, Lula, FARC, MST, Comunistas, Esquerdopatas,...Delenda URSAL (atualmente batizada de UNASUL)!Veja o vídeo http://www.youtube.com/watch?v=XKI6BRCSYEoConvido p/ a Comu DELENDA FORO DE SÃO PAULO:http://www.orkut.com.br/Main#Community.aspx?cmm=42203706Esta Comu combate o comunismo bolivariano e os entreguistas brasileiros  que  querem destruir as nossas FFAA, a começar pelo apedeuta-mor.Junte-se a nós.",http://orkut.google.com/c22428708.html,Foro de São Paulo - O conluio,1 de dezembro de 2008,http://orkut.google.com/c22428708-tab496c171d1f25f6.html,Adonai Camargo - ,Convite para a Comu DELENDA FORO DE SÃO PAULO,1
